theta_x,theta_y,h_x,h_y,nc_x,nc_y,n_steps,tau_x,tau_y,mean_n,mean_m,S_x,S_y,S_xy,I_try,I
-0.00151284,0.0340483,-0.0980071,-0.0700781,3000,3000,14893625879,1.97093694953603,1.95732255336071,1153.22831916187,1153.22831916187,5.3017751963533,5.30152496636856,10.5539852375072,0.0493149252146363,0.0734308488432571
-0.00151452,0.0971246,0.0407469,-0.00356778,3000,3000,63691772953,7.61574263292231,7.39138643496279,3857.09603371522,3857.09603371522,6.55847812246219,6.55836040687798,12.6287659965846,0.488072532755572,0.452475926153996
-0.00156617,-0.09467,0.0632455,-0.017131,3000,3000,81550603774,3.61363193772761,3.72609552439573,4589.35179449898,4589.35179449898,6.39041065109068,6.39039295358296,12.5436894772188,0.237114127454833,0.269295432957943
-0.00160703,-0.000334281,-0.0955445,0.0185012,3000,3000,19661956432,3.55396071277454,3.49753402964255,1467.27599963668,1467.27599963668,5.61639740503,5.60311159215488,11.1080233838856,0.111485613299262,0.17426156254896
-0.00166337,-0.0632426,0.0581414,0.0234429,3000,3000,85663851705,2.96545607044086,3.01568040040012,4683.3568499879,4683.3568499879,6.32752388637709,6.32751017816852,12.4638566075512,0.191177456994401,0.209509599276689
-0.00168763,0.0210925,-0.0383114,-0.0840376,3000,3000,17098645273,2.69445742759717,2.72297992879311,1373.68985026749,1373.68985026749,5.47269427440215,5.4726258924368,10.8118982886694,0.133421878169582,0.111344629634161
-0.00177549,0.00478001,0.0312912,-0.0374333,3000,3000,35663946162,65.8971394009489,66.0593288766118,2592.33849644478,2592.33849644478,6.94295767009176,6.94285533836817,12.833820763511,1.05199224494888,1.04147825894364
-0.00177674,0.0380149,-0.0790764,0.0953646,3000,3000,58473666754,14.9948468733485,14.6726946678844,3504.02044473384,3504.02044473384,6.79431986494948,6.79289705080181,12.8739306551509,0.713286260600414,0.691124415539141
-0.00179287,-0.0183035,-0.007318,0.0335705,3000,3000,69630143011,7.01044337699784,7.02075042260239,4070.04457116593,4070.04457116593,6.57194001190074,6.57189760752307,12.7002004068013,0.443637212622525,0.446634991238097
-0.00189334,-0.0933864,-0.0548472,0.0279771,3000,3000,19683886256,5.16745823886655,5.29432312497527,1560.92919977564,1560.92919977564,5.743897126877,5.74385331095024,11.2811643078567,0.206586129970518,0.250430335726367
-0.00192715,0.0756892,0.0907894,-0.0273889,3000,3000,72282313187,4.50380819270143,4.59325909228753,4245.15296341597,4245.15296341597,6.4345453029874,6.43385345702126,12.5280838654522,0.340314894556505,0.320993956346671
-0.00193172,0.0751741,0.0375712,0.00683964,3000,3000,67302359868,6.49909255389181,6.45313094602297,3998.16160370344,3998.16160370344,6.52098227461675,6.52095142678552,12.6077330150444,0.43420068635786,0.407779312076626
-0.00195964,0.0536557,0.00570036,-0.0376173,3000,3000,29292255279,8.50306763088082,8.390745620817,2170.51284012138,2170.51284012138,6.20350247828587,6.20346261120023,11.9373515673093,0.469613522176807,0.442029158993885
-0.00197143,-0.0586688,-0.00417315,0.0675267,3000,3000,82278599062,3.45977352696751,3.37761914725755,4501.96469462393,4501.96469462393,6.36928852833641,6.36901738578517,12.5033311250464,0.234974789075189,0.245606680999092
-0.00199514,0.0445332,0.01484,-0.0588225,3000,3000,26312193091,6.49151029498857,6.52434077014068,2010.40655410236,2010.40655410236,6.02893572401523,6.02871681129037,11.6839438708767,0.37370866442885,0.340788501677251
-0.00201941,0.000378689,-0.0375207,-0.0927299,3000,3000,15743376510,2.2465316310076,2.24788068646219,1294.48714498441,1294.48714498441,5.40475051662628,5.40408382022995,10.6855613414585,0.123272995397768,0.0939356596914163
-0.00209301,-0.0873921,0.0525767,0.0343573,3000,3000,88459888604,2.58356343590594,2.63611709103614,4764.02411107712,4764.02411107712,6.30546934283759,6.30545123060473,12.4438467389291,0.167073834513193,0.188837557164833
-0.00216203,0.00935147,-0.025509,-0.0805992,3000,3000,17710445400,2.8031691808424,2.79072389349168,1432.86459414637,1432.86459414637,5.52222719191475,5.52199890800256,10.8907427419047,0.153483358012632,0.126703586853797
-0.00228075,0.00207334,0.0645604,-0.00263186,3000,3000,77055483399,4.39308104394797,4.344662406447,4403.11777866873,4403.11777866873,6.41511808913703,6.41505857226064,12.5382945183773,0.291882143020333,0.294215408937239
-0.00235806,-0.0916379,-0.0478692,0.0202512,3000,3000,19642275487,4.96935792386951,5.19220634457487,1566.04324990193,1566.04324990193,5.74149389459763,5.74145521690635,11.2732037597969,0.209745351707111,0.24805727646868
-0.00241421,-0.061475,-0.0171832,0.00809398,3000,3000,24967044024,11.8720805052424,11.9323286431319,1932.44276634624,1932.44276634624,6.15341159663351,6.15337961163807,11.8526845215142,0.45410668675741,0.478226127950265
-0.00252477,-0.0318359,-0.0558737,-0.0234354,3000,3000,17840412041,2.94129550645094,3.11788280369058,1415.52653231495,1415.52653231495,5.54526609576632,5.54525345854049,10.9595343835238,0.130985170783029,0.147900349243386
-0.00253302,0.030129,-0.0495116,-0.084945,3000,3000,16664684576,2.2699185264851,2.25524951936343,1327.2926044123,1327.2926044123,5.43474646160808,5.43469610267127,10.7529532795328,0.116489284746589,0.100283251173668
-0.00254693,0.0207177,0.0613281,-0.0532884,3000,3000,56630054165,19.8593207453095,19.7331669496618,3643.337891752,3643.337891752,6.91879227358745,6.91869931236033,13.0051955899528,0.832295995994988,0.827642119426674
-0.00255724,-0.00414662,-0.0106642,-0.0503956,3000,3000,20942373367,4.09727594941685,4.09575521669588,1662.7382596262,1662.7382596262,5.73928968547632,5.73909920692825,11.2496648979447,0.228723994459862,0.21183604965932
-0.00259522,-0.0259331,-0.0266753,-0.0786461,3000,3000,16203484837,2.52199026279352,2.58807986447954,1345.76513539391,1345.76513539391,5.4545005612664,5.45368583695125,10.7682063339129,0.139980064304702,0.111109256217159
-0.00259879,0.0320027,-0.0744105,0.0493723,3000,3000,29103550114,10.5323276189322,10.3764590049393,2052.08072259036,2052.08072259036,6.21823394388825,6.21398907647131,11.9783695673926,0.453853452966982,0.475965770181814
-0.00260926,-0.0360884,-0.0187404,-0.0681026,3000,3000,17040654857,2.81037607013241,2.90223505635736,1413.69775098575,1413.69775098575,5.51656839114243,5.5162780809637,10.8757649656744,0.15708150643173,0.131557590863563
-0.00263177,-0.0155153,-0.0220696,-0.0318584,3000,3000,21072772954,4.38648024950898,4.48104292848568,1660.07173439026,1660.07173439026,5.75547202963425,5.75543521478854,11.2830569977873,0.227850246635539,0.22515343097367
-0.00266136,0.0537118,0.0454431,0.0475373,3000,3000,79544296241,3.3209295199997,3.24892388562791,4426.22125035931,4426.22125035931,6.35983132624899,6.35981937145781,12.4619062716181,0.257744426088689,0.241554709271174
-0.0026657,0.0647128,0.0160458,0.0959566,3000,3000,81932655644,2.97390758889521,2.93393692077397,4452.10991780146,4452.10991780146,6.33249256220889,6.33245215649569,12.4295759889403,0.235368729764282,0.214584001409193
-0.0026805,0.0483782,0.0437737,0.0871974,3000,3000,85987218208,2.59726546229779,2.49656701739847,4614.6211660234,4614.6211660234,6.29822086313477,6.2981918974942,12.3982913364308,0.198121424198126,0.183241275391174
-0.00273116,0.0571981,-0.0190901,0.0507546,3000,3000,64241609203,8.56546728303593,8.50081142848218,3811.42636065599,3811.42636065599,6.60922989189035,6.60914570292503,12.697937482866,0.520438111949375,0.494963534483603
-0.00274317,0.0274108,0.0812047,0.0713068,3000,3000,90384251803,2.06661271994721,2.11248342872115,4792.78297538674,4792.78297538674,6.26516628224862,6.26516143097267,12.3693974467009,0.160930266520396,0.155396041337841
-0.0027676,0.050528,0.069989,-0.00648461,3000,3000,74004767160,4.45125375699458,4.51204370860514,4286.40817652829,4286.40817652829,6.43064819367361,6.43046000292185,12.5358240392592,0.325284157336302,0.312785224993217
-0.00287764,-0.0459749,0.0275492,-0.0702436,3000,3000,20541343308,4.27078482172503,4.3195843189747,1705.00305508926,1705.00305508926,5.77281425157248,5.77023984200553,11.2782569460456,0.264797147532379,0.233239241195244
-0.00291243,0.0574653,-0.0141105,0.0438113,3000,3000,63639776768,8.83695157224706,8.74553784001294,3795.5927212391,3795.5927212391,6.62345771489173,6.62342739578858,12.7100670707769,0.53681803990346,0.510421596717455
-0.00293045,-0.039345,0.0478775,0.0952066,3000,3000,93306594526,2.11294692976975,2.11319119364758,4858.61906379761,4858.61906379761,6.25519073497357,6.25512153677938,12.3714342783694,0.138877993383543,0.145314332588685
-0.00295164,0.0126184,0.0796656,-0.0816497,3000,3000,44208380138,66.5042647142753,66.7216325019034,3099.31516228133,3099.31516228133,7.26207557400303,7.26146958809707,13.2576713235277,1.26587383857236,1.25549588855062
-0.00299035,-0.0490988,0.00497631,0.00733365,3000,3000,68246527652,9.13236493324208,9.22775223981416,4053.81122370525,4053.81122370525,6.65705362766599,6.65704374392534,12.7998717392677,0.514225632323637,0.530582653603238
-0.00300976,-0.067266,-0.0651769,-0.0542026,3000,3000,13655740857,2.07318771807415,2.21132773915101,1143.41283584653,1143.41283584653,5.29629585441099,5.29619489701935,10.5087185584217,0.083772193008679,0.0784580257981879
-0.0030566,-0.0731939,-0.0975096,0.0452725,3000,3000,18257691303,3.63158707001148,3.67019738836578,1402.90087207037,1402.90087207037,5.59405189904187,5.58503413928344,11.0717499657457,0.107336072579566,0.18464527623615
-0.00306875,-0.0286629,0.0199716,-0.0298464,3000,3000,28013718125,18.4515951983371,18.629814461699,2154.02590469873,2154.02590469873,6.35344719947724,6.35332812921076,12.1073750767058,0.599400251982246,0.59651077953392
-0.00311592,-0.0728989,0.0898556,0.01354,3000,3000,89936397158,2.32303818991447,2.39499079107159,4841.66562475455,4841.66562475455,6.28757171511245,6.28755586658172,12.4205626284033,0.154564953290871,0.175460410231343
-0.00316033,-0.00166957,0.0499176,-0.0265354,3000,3000,67061564413,8.10081870583777,8.21000306865264,4047.74233610747,4047.74233610747,6.6178234539383,6.6177699889249,12.740081001437,0.495512441426159,0.499317892467898
-0.00322643,-0.0376967,-0.0512265,-0.0611882,3000,3000,15236362117,2.37827422490615,2.33978290036979,1254.58867757841,1254.58867757841,5.3892980027502,5.3892157247565,10.6709488732702,0.107564854236466,0.0975495510112445
-0.00325553,-0.0810803,0.00169314,0.0293107,3000,3000,77653456660,4.50996500098856,4.61733611700269,4380.9960080386,4380.9960080386,6.45329740079538,6.45322612595922,12.6026770768603,0.303846449894339,0.325511717887009
-0.00341065,-0.0459652,-0.0139766,-0.0152724,3000,3000,22302095697,6.37435999178608,6.32690560572468,1760.77854222065,1760.77854222065,5.88622311808858,5.88616246407306,11.4789981396175,0.293387442544107,0.300934253517012
-0.00341967,-0.0599665,-0.0554632,-0.0751581,3000,3000,13318924679,1.99083143588892,2.08372673887725,1130.73859462778,1130.73859462778,5.27768106033658,5.27695819551712,10.4571564863309,0.09748276952282,0.0716638703480097
-0.00343877,-0.0499298,-0.0397504,-0.0730758,3000,3000,14699141621,2.25164932725362,2.2721231700957,1237.59232252413,1237.59232252413,5.36695656113092,5.36643841823027,10.616542227614,0.116852751747215,0.0908009132587413
-0.00353505,0.0547889,0.0346662,-0.0355268,3000,3000,46317823143,30.7564076103492,30.7462282252966,3119.2958087213,3119.2958087213,6.99065518194339,6.99055314265792,12.9875744156127,0.993633908988652,0.965653394023587
-0.00357432,0.0208484,0.0425118,0.0420651,3000,3000,80370846887,3.54887163715425,3.52064612385465,4463.57099682038,4463.57099682038,6.36508197046999,6.36503899866248,12.4784970522624,0.2516239168701,0.245029900897821
-0.00368601,0.0999546,0.095599,0.0719948,3000,3000,88506391012,2.22405538565882,2.19420932019946,4724.12546375961,4724.12546375961,6.26821455268206,6.26813245483958,12.3554972677896,0.180849739732057,0.157832915274422
-0.00372482,0.043972,0.0487651,0.0384745,3000,3000,79289172738,3.38900228690126,3.38492553897524,4426.72053563615,4426.72053563615,6.36891531520648,6.36889933040751,12.4747517308434,0.263062914770574,0.249650788027425
-0.00373385,-0.0411525,0.00731196,-0.0884778,3000,3000,17212280984,3.11060021863629,3.12121523805397,1458.90579990961,1458.90579990961,5.54167358878097,5.53477621190306,10.8967556544624,0.179694146221662,0.137286836568549
-0.00374506,-0.0801023,-0.066775,0.059006,3000,3000,23916665024,10.5798750684641,10.719107338649,1804.82298156693,1804.82298156693,6.09020042349812,6.08925691528534,11.782512106908,0.396945231875483,0.455906425440604
-0.00376234,-0.0572832,-0.0944697,0.0834259,3000,3000,25549694924,27.561209624394,26.5398436985079,1855.73499473291,1855.73499473291,6.1738896380042,6.1609220974447,11.9052987213859,0.429513014062954,0.505901426277505
-0.00376928,-0.0766814,-0.0771587,0.0758572,3000,3000,49590127786,9389.18184745396,9472.77270234369,3067.43336052744,3067.43336052744,7.3046079650295,7.30273030694692,13.2924925654598,1.31484570651667,1.35081698961709
-0.00377189,0.0604871,0.0338365,0.0117688,3000,3000,68923821935,6.31636911116229,6.19619675454597,4056.45410506693,4056.45410506693,6.50900346540846,6.50896585045001,12.6051403365693,0.412828979289213,0.392455874311795
-0.00383393,0.0612337,-0.0911464,-0.0481932,3000,3000,17544104148,2.33610469541838,2.27483456916621,1314.76487742792,1314.76487742792,5.44260709819916,5.44018616560861,10.8066134042762,0.0761798595315906,0.10482368646791
-0.00385088,-0.0780313,-0.0881409,0.032758,3000,3000,17639186788,3.5254912224982,3.64249879846243,1375.9602051828,1375.9602051828,5.55849937765548,5.55687885786211,11.006661329355,0.108716906162602,0.169417997947718
-0.0039444,-0.0540766,0.0138072,-0.0600824,3000,3000,19615712833,4.24084851242251,4.29045907446291,1628.44615471148,1628.44615471148,5.71342535546075,5.71219606236199,11.1894583943559,0.236163023466801,0.209630905530469
-0.00397501,0.0166638,-0.0368692,-0.0174226,3000,3000,22846102407,4.62534982366142,4.56966276149888,1734.72491379256,1734.72491379256,5.82742835202902,5.82740678644742,11.4060696360263,0.2487655024501,0.252960875537934
-0.00400484,-0.0158576,0.0316862,-0.0486224,3000,3000,27108611612,10.9461499524406,11.0484796925257,2108.19464244231,2108.19464244231,6.22619711307967,6.2259410996461,11.9423184493182,0.509819763407613,0.493484394913034
